,Audio file name,Iterations,Tracks,Correlations,Tracks removed
10,jazz_audio2,iteration2,"['Drums', 'organ', 'piano track 0', 'tenor sax', 'l clavinet', 'finger bass', 'slap bass', 'mute guit', ' trombone', 'sax', ' rock organ']","[0.25107851596203623, 0.08326143226919758, 0.061259706643658325, 0.45793787748058673, 0.15142364106988784, 0.1272648835202761, 0.013805004314063849, 0.08994823123382226, 0.16867989646246764, 0.3459879206212252, 0.01984469370146678]",['slap bass']
11,jazz_audio2,iteration3,"['Drums', 'organ', 'piano track 0', 'tenor sax', 'l clavinet', 'finger bass', 'mute guit', ' trombone', 'sax', ' rock organ']","[0.2509727626459144, 0.08344141807176826, 0.061392131431041934, 0.4597924773022049, 0.15218331171638563, 0.13078253350626892, 0.09035884133160398, 0.16926070038910507, 0.3473843493298746, 0.022697795071335927]",['tenor sax']
12,jazz_audio13,initial iteration,"['Fingered', 'Strings 2', 'Fr Horn', 'Ch Piano', 'Mute Gt', 'Syn Strings']","[-0.002, 0.66, 0.016, -0.022, -0.015, -0.159]",['Strings 2']
13,jazz_audio13,iteration1,"['Drums', 'Whistle', 'Fingered', 'Fr Horn', 'Ch Piano', 'Mute Gt', 'Syn Strings']","[0.0003009328919650918, 0.0, 0.14474872103520914, 0.20643996388805297, 0.7616611495636473, 0.17454107733975324, 0.27655732771591934]",['Ch Piano']
14,jazz_audio13,iteration2,"['Drums', 'Whistle', 'Fingered', 'Fr Horn', 'Mute Gt', 'Syn Strings']","[0.002738225629791895, 0.0, 0.1949616648411829, 0.3134355604235122, 0.15461847389558234, 0.4085432639649507]",['Drums']
15,jazz_audio13,iteration3,"['Whistle', 'Fingered', 'Fr Horn', 'Mute Gt', 'Syn Strings']","[0.0, 0.21992395437262358, 0.26509505703422054, 0.19543726235741446, 0.3831178707224335]",['Syn Strings']
16,jazz_audio12,initial iteration,"['Drums', 'R choir', 'L choir', 'dx legend', 'tenor sax', 'L organ', 'brass', 'bass', 'mute guit', 'clavinet', 'solo guit', 'trumpet']","[0.064, -0.038, -0.042, 0.114, 0.725, 0.196, 0.718, 0.011, -0.027, -0.105, 0.196, 0.565]",['tenor sax']
17,jazz_audio12,iteration1,"['Drums', 'R choir', 'L choir', 'dx legend', 'rev cym', 'L organ', 'brass', 'bass', 'mute guit', 'clavinet', 'solo guit', 'trumpet']","[0.12878891784391716, 0.27979701001234397, 0.27993416540940885, 0.44356055410780415, 0.0, 0.11946235084350569, 0.7716362638869839, 0.12028528322589493, 0.1156219997256892, 0.2537374845700178, 0.16390069949252503, 0.7185571252228775]",['brass']
18,jazz_audio12,iteration2,"['Drums', 'R choir', 'L choir', 'dx legend', 'rev cym', 'L organ', 'bass', 'mute guit', 'clavinet', 'solo guit', 'trumpet']","[0.1401098901098901, 0.29685592185592186, 0.29685592185592186, 0.4494810744810745, 0.0, 0.1043956043956044, 0.1130952380952381, 0.11813186813186813, 0.2448107448107448, 0.17002442002442003, 0.726037851037851]",['trumpet']
19,jazz_audio12,iteration3,"['Drums', 'R choir', 'L choir', 'dx legend', 'rev cym', 'L organ', 'bass', 'mute guit', 'clavinet', 'solo guit']","[0.16981507257904155, 0.3970968383376417, 0.39689799164843903, 0.4422350367866375, 0.0, 0.14297076953668722, 0.14316961622588983, 0.1507257904155896, 0.3016504275203818, 0.20680055677072975]",['Drums']
20,jazz_audio1,initial iteration,"[' Koto', ' Trumpet', ' Fat& p', ' Conv', ' Organ', ' Bass', ' Piano', ' Drums', ' Brass Hit', ' lead guit', ' Synth', ' Sax', ' Trombone', ' Clav', ' Mute Guit']","[-0.228, 0.52, -0.048, 0.165, -0.187, 0.358, 0.358, 0.051, 0.155, 0.081, -0.02, 0.502, -0.031, -0.325, 0.087]",[' Trumpet']
21,jazz_audio1,iteration1,"[' Koto', ' Fat& p', ' Conv', ' Organ', ' Bass', ' Piano', ' Drums', ' Brass Hit', ' lead guit', ' Synth', ' Sax', ' Trombone', ' Clav', ' Mute Guit']","[0.04, 0.03042622950819672, 0.2518032786885246, 0.012327868852459017, 0.029508196721311476, 0.26439344262295084, 0.18059016393442623, 0.029114754098360656, 0.531672131147541, 0.04577049180327869, 0.6452459016393443, 0.3681311475409836, 0.010885245901639345, 0.18701639344262294]",[' Sax']
22,jazz_audio1,iteration2,"[' Koto', ' Fat& p', ' Conv', ' Organ', ' Bass', ' Piano', ' Drums', ' Brass Hit', ' lead guit', ' Synth', ' Trombone', ' Clav', ' Mute Guit']","[0.03459016393442623, 0.029180327868852458, 0.2536065573770492, 0.008524590163934427, 0.018688524590163933, 0.3222950819672131, 0.2122950819672131, 0.03950819672131148, 0.46409836065573773, 0.042131147540983606, 0.4075409836065574, 0.01360655737704918, 0.19081967213114753]",[' Piano']
23,jazz_audio1,iteration3,"[' Koto', ' Fat& p', ' Conv', ' Organ', ' Bass', ' Drums', ' Brass Hit', ' lead guit', ' Synth', ' Trombone', ' Clav', ' Mute Guit']","[0.04251041217865863, 0.031451960361912966, 0.2972856527358897, 0.010771219302024989, 0.02743070515582364, 0.20436593422375413, 0.03662214562688496, 0.48628464742208816, 0.043515725980180955, 0.45339652448657186, 0.012494614390348987, 0.2362487433577481]",[' Mute Guit']
24,jazz_audio5,initial iteration,"['Solo Guitarra', 'Piano', 'Guitarra', 'Bells', 'Brass', 'Bajo', 'Strings']","[0.913, 0.325, 0.178, 0.029, 0.813, -0.154, 0.084]",['Solo Guitarra']
25,jazz_audio5,iteration1,"['by Andres Chait', 'Piano', 'Guitarra', 'Bells', 'Brass', 'Bajo', 'Strings']","[0.0, 0.5726141078838174, 0.23943445520209006, 0.3115106808052866, 0.2755494083294913, 0.29967727063162747, 0.5919778699861687]",['Bells']
26,jazz_audio5,iteration2,"['by Andres Chait', 'Piano', 'Guitarra', 'Brass', 'Bajo', 'Strings']","[0.0, 0.5867038586703859, 0.24283279094994575, 0.2780102278010228, 0.31504726483805984, 0.601580660158066]",['Brass']
27,jazz_audio5,iteration3,"['by Andres Chait', 'Piano', 'Guitarra', 'Bajo', 'Strings']","[0.0, 0.5868805590851334, 0.24237611181702667, 0.3235387547649301, 0.6005400254129606]",['Guitarra']
28,jazz_audio16,initial iteration,"['DRUMS', 'PAN FLUTE', 'SYNBRASS 2', 'MUTED GTR', 'STRINGS', 'MELODY', 'E.PIANO 1', 'FRETLESS', 'JAZZ GTR', 'CLEAN GTR']","[-0.964, 0.411, 0.188, 0.148, 0.067, 0.155, 0.04, 0.007, 0.37, 0.113]",['PAN FLUTE']
29,jazz_audio16,iteration1,"['DRUMS', 'SYNBRASS 2', 'MUTED GTR', 'STRINGS', 'MELODY', 'E.PIANO 1', 'FRETLESS', 'JAZZ GTR', 'CLEAN GTR']","[0.0005967180507210343, 0.4030830432620587, 0.6286424664346096, 0.5710591745400299, 0.12053704624564893, 0.31874689209348583, 0.4902038786673297, 0.04375932371954252, 0.17613127797115863]",['JAZZ GTR']
30,jazz_audio16,iteration2,"['DRUMS', 'SYNBRASS 2', 'MUTED GTR', 'STRINGS', 'MELODY', 'E.PIANO 1', 'FRETLESS', 'CLEAN GTR']","[0.0005792064871126556, 0.3996524761077324, 0.6362583260932523, 0.5853846896418573, 0.1259774109470026, 0.32310068539434306, 0.49377353026353893, 0.18071242397914858]",['STRINGS']
31,jazz_audio16,iteration3,"['DRUMS', 'SYNBRASS 2', 'MUTED GTR', 'MELODY', 'E.PIANO 1', 'FRETLESS', 'CLEAN GTR']","[0.0005665722379603399, 0.4886685552407932, 0.6434372049102928, 0.14258734655335223, 0.3185080264400378, 0.510576015108593, 0.18470254957507082]",['SYNBRASS 2']
32,jazz_audio17,initial iteration,"['Piano', 'Synth Pad', 'Muted Guitar', 'Bass']","[0.419, 0.898, 0.654, -0.697]",['Synth Pad']
33,jazz_audio17,iteration1,"['Drums', 'Piano', 'Muted Guitar', 'Bass']","[0.001890359168241966, 0.8008821676118463, 0.5318210459987398, 0.1405166981726528]",['Piano']
34,jazz_audio17,iteration2,"['Drums', 'Muted Guitar', 'Bass']","[0.0026041666666666665, 0.7682291666666666, 0.21875]",['Muted Guitar']
35,jazz_audio17,iteration3,"['Drums', 'Bass']","[0.0, 0.3811881188118812]",['Bass']
36,jazz_audio4,initial iteration,"[' Rock kit', ' ghost cymbals', ' voice', ' wind chimes', ' jazz guit', ' bass', ' el piano', ' vibes']","[0.549, nan, -0.256, 0.454, 0.252, -0.49, -0.033, 0.207]",[' Rock kit']
37,jazz_audio4,iteration1,"[' ghost cymbals', ' voice', ' wind chimes', ' jazz guit', ' bass', ' el piano', ' vibes']","[0.0026791694574681848, 0.5378432685867381, 0.035275731189997765, 0.5894172806430007, 0.2864478678276401, 0.20205402991739227, 0.049118106720250056]",[' wind chimes']
38,jazz_audio4,iteration2,"[' ghost cymbals', ' voice', ' jazz guit', ' bass', ' el piano', ' vibes']","[0.0027554535017221583, 0.5531572904707233, 0.6064293915040184, 0.2847301951779564, 0.2066590126291619, 0.050057405281285876]",[' el piano']
39,jazz_audio4,iteration3,"[' ghost cymbals', ' voice', ' jazz guit', ' bass', ' vibes']","[0.0067100447336315575, 0.5374135827572184, 0.5967873119154128, 0.3678324522163481, 0.050020333468889795]",[' ghost cymbals']
40,jazz_audio6,initial iteration,"['strings (mid)', 'strings (bass)', 'timpani', 'fr. horn(s)', 'cellos', 'tuba(s)', 'strings (hi)', 'trumpet(s)', 'trombone']","[0.316, -0.27, -0.079, 0.46, 0.201, -0.133, 0.501, 0.593, 0.194]",['trumpet(s)']
41,jazz_audio6,iteration1,"['strings (mid)', 'strings (bass)', 'timpani', 'cymbals', 'fr. horn(s)', 'cellos', 'piccolo', 'tuba(s)', 'strings (hi)', 'harp', 'trombone']","[0.7765806634533597, 0.7509214629997165, 0.035724411681315564, 0.0, 0.8166997448256309, 0.6834420187127871, 0.0, 0.46370853416501273, 0.7462432662319252, 0.0, 0.6528210944145166]",['strings (hi)']
42,jazz_audio6,iteration2,"['strings (mid)', 'strings (bass)', 'timpani', 'cymbals', 'fr. horn(s)', 'cellos', 'piccolo', 'tuba(s)', 'harp', 'trombone']","[0.8111587982832618, 0.7819412347309344, 0.03449983492901948, 0.0, 0.8395510069329812, 0.6941234730934301, 0.0, 0.4808517662594916, 0.0, 0.6635853416969297]",['fr. horn(s)']
43,jazz_audio6,iteration3,"['strings (mid)', 'strings (bass)', 'timpani', 'cymbals', 'cellos', 'piccolo', 'tuba(s)', 'harp', 'trombone']","[0.8326891220320265, 0.7925639609792012, 0.03294680655254924, 0.0, 0.7202282348610344, 0.0, 0.4897846493649917, 0.0, 0.6558071047303515]",['strings (mid)']
44,jazz_audio29,initial iteration,"['by CASIOPEA', 'Iman Tjahjono', 'sequenced by', 'Eyes of Mind', 'comments :']","[0.743, 0.551, 0.486, -0.134, -0.736]",['by CASIOPEA']
45,jazz_audio29,iteration1,"['Iman Tjahjono', 'sequenced by', 'Eyes of Mind', 'comments :']","[0.7138233310856372, 0.45583277140930545, 0.08105192178017533, 0.0029669588671611597]",['Iman Tjahjono']
46,jazz_audio29,iteration2,"['sequenced by', 'Eyes of Mind', 'comments :']","[0.8773800456968773, 0.1268088347296268, 0.0026656511805026656]",['sequenced by']
47,jazz_audio29,iteration3,"['Eyes of Mind', 'comments :']","[0.8058748403575989, 0.007662835249042145]",['Eyes of Mind']
48,jazz_audio7,initial iteration,"['Piano', 'Guitarra', 'Guitarra punteada', 'Guitarra 2', 'Bajo', 'Hammond', 'Voices', 'Saxo']","[0.085, 0.184, 0.884, 0.115, -0.059, 0.365, 0.397, 0.93]",['Saxo']
49,jazz_audio7,iteration1,"['by Andres Chait', 'Piano', 'Guitarra', 'Guitarra punteada', 'Guitarra 2', 'Bajo', 'Hammond', 'Voices']","[0.0, 0.1874486160591943, 0.5231570293231023, 0.5922170457659632, 0.03261167443135105, 0.08276240065771444, 0.39216223622910384, 0.31022197862428064]",['Guitarra punteada']
50,jazz_audio7,iteration2,"['by Andres Chait', 'Piano', 'Guitarra', 'Guitarra 2', 'Bajo', 'Hammond', 'Voices']","[0.0, 0.26399073716711696, 0.39791586260131223, 0.023928984947896564, 0.10613662678502508, 0.41837128521806255, 0.31763797761482054]",['Voices']
51,jazz_audio7,iteration3,"['by Andres Chait', 'Piano', 'Guitarra', 'Guitarra 2', 'Bajo', 'Hammond']","[0.0004780114722753346, 0.2595602294455067, 0.4450286806883365, 0.025334608030592735, 0.16252390057361377, 0.5176864244741873]",['Piano']
52,jazz_audio19,initial iteration,"['E.Piano 1', 'Acoustic Bs.', 'Vibraphone']","[0.626, -0.047, 0.325]",['E.Piano 1']
53,jazz_audio19,iteration1,"['Drums', 'Santur', 'Marimba', 'Midi 9', 'Piano 1', 'Crystal', 'Acoustic Bs.', 'Jazz Gt', 'Vibraphone']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4874110563765736, 0.0, 0.1330049261083744]",['Vibraphone']
54,jazz_audio19,iteration2,"['Drums', 'Santur', 'Marimba', 'Midi 9', 'Piano 1', 'Crystal', 'Acoustic Bs.', 'Jazz Gt']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5078248384781048, 0.0]",[None]
55,jazz_audio19,iteration3,"['Drums', 'Santur', 'Marimba', 'Midi 9', 'Piano 1', 'Crystal', 'Acoustic Bs.', 'Jazz Gt']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5078248384781048, 0.0]",[None]
56,jazz_audio18,initial iteration,"['Piano Lead', 'Piano', 'Fretless Bass', 'Standard Drum Set']","[0.597, 0.562, 0.253, -0.067]",['Piano Lead']
57,jazz_audio18,iteration1,"['Piano', 'Fretless Bass', 'Standard Drum Set']","[0.5676209279368213, 0.4646265218821981, 0.0]",['Piano']
58,jazz_audio18,iteration2,"['Fretless Bass', 'Standard Drum Set']","[0.5674157303370787, 0.0]",['Fretless Bass']
59,jazz_audio18,iteration3,['Standard Drum Set'],[1.0],['Standard Drum Set']
60,jazz_audio30,initial iteration,"['piano track 15', 'piano track 29', 'piano track 28', 'piano track 14', 'piano track 16', 'piano track 17', 'piano track 13', 'piano track 20', 'piano track 21', 'piano track 23', 'piano track 22', 'piano track 26', 'piano track 27', 'piano track 19', 'piano track 25', 'piano track 24', 'piano track 30', 'piano track 18']","[0.159, 0.228, 0.268, -0.169, 0.011, 0.211, -0.86, 0.11, -0.092, 0.39, -0.003, 0.078, 0.546, 0.239, 0.104, 0.22, 0.299, 0.363]",['piano track 27']
61,jazz_audio30,iteration1,"['piano track 15', 'piano track 29', 'piano track 28', 'piano track 14', 'piano track 16', 'piano track 17', 'piano track 13', 'piano track 20', 'piano track 21', 'piano track 23', 'piano track 22', 'piano track 26', 'piano track 19', 'piano track 25', 'piano track 24', 'piano track 30', 'piano track 18']","[0.15293099718797318, 0.3781094527363184, 0.38135409906986806, 0.23166774821544453, 0.020765736534717714, 0.09712308025091931, 0.001081548777849881, 0.5747350205494268, 0.12070084360804673, 0.42569759896171316, 0.4646333549643089, 0.2063595068137573, 0.1535799264546831, 0.263465282284231, 0.2507030067056024, 0.3499891845122215, 0.5100584036340039]",['piano track 23']
62,jazz_audio30,iteration2,"['piano track 15', 'piano track 29', 'piano track 28', 'piano track 14', 'piano track 16', 'piano track 17', 'piano track 13', 'piano track 20', 'piano track 21', 'piano track 22', 'piano track 26', 'piano track 19', 'piano track 25', 'piano track 24', 'piano track 30', 'piano track 18']","[0.149364161849711, 0.35791907514450866, 0.3650867052023121, 0.24716763005780346, 0.020115606936416185, 0.10150289017341041, 0.0016184971098265897, 0.574335260115607, 0.10219653179190752, 0.4409248554913295, 0.21734104046242775, 0.14034682080924857, 0.26543352601156067, 0.26566473988439304, 0.33664739884393063, 0.49317919075144506]",['piano track 25']
63,jazz_audio30,iteration3,"['piano track 15', 'piano track 29', 'piano track 28', 'piano track 14', 'piano track 16', 'piano track 17', 'piano track 13', 'piano track 20', 'piano track 21', 'piano track 22', 'piano track 26', 'piano track 19', 'piano track 24', 'piano track 30', 'piano track 18']","[0.14469078179696615, 0.3710618436406068, 0.3820303383897316, 0.24737456242707118, 0.01866977829638273, 0.09988331388564761, 0.0018669778296382731, 0.5967327887981331, 0.11248541423570595, 0.46394399066511083, 0.2308051341890315, 0.1528588098016336, 0.27981330221703615, 0.3334889148191365, 0.5129521586931155]",['piano track 18']
64,jazz_audio24,initial iteration,"['piano track 1', 'piano track 2', 'piano track 3']","[-0.018, -0.36, -0.01]",[None]
65,jazz_audio24,iteration1,"['piano track 1', 'piano track 0', 'piano track 2', 'piano track 3']","[0.5092823496813522, 0.0, 0.30146855084510943, 0.99944582986977]",[None]
66,jazz_audio24,iteration2,"['piano track 1', 'piano track 0', 'piano track 2', 'piano track 3']","[0.5092823496813522, 0.0, 0.30146855084510943, 0.99944582986977]",[None]
67,jazz_audio24,iteration3,"['piano track 1', 'piano track 0', 'piano track 2', 'piano track 3']","[0.5092823496813522, 0.0, 0.30146855084510943, 0.99944582986977]",[None]
68,jazz_audio9,initial iteration,"['by Andres Chait', 'Organo', 'Guitarra', 'G Electrica', 'Trompetas', 'Bajo', 'Strings', 'Clavs', 'Saxo']","[0.044, 0.035, 0.955, 0.783, 0.215, -0.232, -0.061, 0.128, 0.787]",['Guitarra']
69,jazz_audio9,iteration1,"['by Andres Chait', 'Organo', 'G Electrica', 'Trompetas', 'Bajo', 'Strings', 'Clavs', 'Saxo']","[0.006875613894097687, 0.7286364854004822, 0.20260737565854095, 0.17019376730065183, 0.20323243146709527, 0.04116438967764979, 0.06080900080364318, 0.7306902402000178]",['Saxo']
70,jazz_audio9,iteration2,"['by Andres Chait', 'Organo', 'G Electrica', 'Trompetas', 'Bajo', 'Strings', 'Clavs']","[0.006312581628210709, 0.7633870265563779, 0.47845015237266, 0.3589464518937745, 0.27296473661297344, 0.01828471919895516, 0.0672616456247279]",['G Electrica']
71,jazz_audio9,iteration3,"['by Andres Chait', 'Organo', 'Trompetas', 'Bajo', 'Strings', 'Clavs']","[0.0075912408759124085, 0.8137226277372263, 0.5477372262773723, 0.33956204379562044, 0.016934306569343065, 0.038248175182481754]",['Strings']
72,jazz_audio8,initial iteration,"['Chliffer', 'Guitarra', 'Echoes', 'Bagpipe', 'G. Electrica', 'Bajo', 'Strings', 'Acordes']","[0.371, 0.71, 0.156, 0.583, -0.081, -0.223, 0.154, 0.112]",['Guitarra']
73,jazz_audio8,iteration1,"['Chliffer', 'by Andres Chait', 'Echoes', 'Bagpipe', 'G. Electrica', 'Bajo', 'Strings', 'Acordes']","[0.6123481781376519, 0.0, 0.6631578947368421, 0.6939271255060728, 0.036639676113360324, 0.04838056680161943, 0.8433198380566802, 0.0868421052631579]",['Bagpipe']
74,jazz_audio8,iteration2,"['Chliffer', 'by Andres Chait', 'Echoes', 'G. Electrica', 'Bajo', 'Strings', 'Acordes']","[0.7213793103448276, 0.0, 0.5986206896551725, 0.05931034482758621, 0.04275862068965517, 0.8543448275862069, 0.10344827586206896]",['Strings']
75,jazz_audio8,iteration3,"['Chliffer', 'by Andres Chait', 'Echoes', 'G. Electrica', 'Bajo', 'Acordes']","[0.8226716839134525, 0.0, 0.5578551269990593, 0.09501411100658513, 0.06067732831608655, 0.1669802445907808]",['Chliffer']
76,jazz_audio37,initial iteration,"['Piano', 'Alto', 'Acoustic Bass', 'Tenor', 'Acoustic Grand Piano', 'Trumpet']","[0.019, 0.554, 0.211, 0.309, 0.369, 0.778]",['Trumpet']
77,jazz_audio37,iteration1,"['Piano', 'Alto', 'Acoustic Bass', 'Standard Kit', 'Tenor', 'Acoustic Grand Piano']","[0.3055987558320373, 0.9195178849144634, 0.22939346811819597, 0.0, 0.8514774494556765, 0.12441679626749612]",['Alto']
78,jazz_audio37,iteration2,"['Piano', 'Acoustic Bass', 'Standard Kit', 'Tenor', 'Acoustic Grand Piano']","[0.31389776357827476, 0.23921725239616615, 0.0, 0.8582268370607029, 0.13578274760383385]",['Tenor']
79,jazz_audio37,iteration3,"['Piano', 'Acoustic Bass', 'Standard Kit', 'Acoustic Grand Piano']","[0.3363114231014678, 0.25781748564135293, 0.0, 0.13784301212507977]",['Piano']
80,jazz_audio23,initial iteration,"['piano track 1', 'piano track 3']","[0.152, 0.608]",['piano track 3']
81,jazz_audio23,iteration1,"['piano track 1', 'piano track 2']","[0.7823396522934879, 0.0]",['piano track 1']
82,jazz_audio23,iteration2,['piano track 2'],[1.0],[None]
83,jazz_audio23,iteration3,['piano track 2'],[1.0],[None]
84,jazz_audio22,initial iteration,"['toms', 'synth', 'mute guitar', 'brass', 'open hihat', 'strings', 'synthbrass2', 'ele piano 2', 'congas', 'bass', 'lead giutar']","[-0.072, -0.409, 0.721, 0.462, nan, 0.143, 0.105, 0.6, -0.034, -0.208, 0.321]",['mute guitar']
85,jazz_audio22,iteration1,"['toms', 'tamborine', 'clos hihat', 'synth', 'brass', 'open hihat', 'bass foot', 'strings', 'synthbrass2', 'ele piano 2', 'congas', 'crash cymb', 'bass', 'lead giutar', 'snare']","[0.0063209770730662095, 0.0, 0.0, 0.04456824512534819, 0.07360188557960146, 0.0005356760231412042, 0.0, 0.550246410970645, 0.25691022069852154, 0.20784229697878723, 0.045532461967002356, 0.0, 0.1952003428326548, 0.5744589672166274, 0.0]",['ele piano 2']
86,jazz_audio22,iteration2,"['toms', 'tamborine', 'clos hihat', 'synth', 'brass', 'open hihat', 'bass foot', 'strings', 'synthbrass2', 'congas', 'crash cymb', 'bass', 'lead giutar', 'snare']","[0.00765774964263835, 0.0, 0.0, 0.02603634878497039, 0.034102511741882786, 0.000306309985705534, 0.0, 0.5643250969981621, 0.26363079436389625, 0.043393914641617314, 0.0, 0.18593016132325912, 0.6804165815805595, 0.0]",['synthbrass2']
87,jazz_audio22,iteration3,"['toms', 'tamborine', 'clos hihat', 'synth', 'brass', 'open hihat', 'bass foot', 'strings', 'congas', 'crash cymb', 'bass', 'lead giutar', 'snare']","[0.007194244604316547, 0.0, 0.0, 0.028347471276709977, 0.03586384623644368, 0.00021475357027810586, 0.0, 0.5410716203156878, 0.045527756898958445, 0.0, 0.19467411145710298, 0.7054654783635778, 0.0]",['lead giutar']
88,jazz_audio20,initial iteration,"['Rhodes-low', 'synth', 'el-b', 'el-g', 'synth sub', 'ds seq', 'Rhodes-high', 'ds', 'agogo', 'synth-b 3', 'synth-b 1', 'FMelp-accomp', 'synth-sub']","[0.342, 0.937, 0.276, 0.2, 0.182, -0.017, 0.076, 0.036, -0.203, 0.196, 0.065, 0.803, 0.553]",['synth']
89,jazz_audio20,iteration1,"['Rhodes-low', 'el-b', 'el-g', 'synth sub', 'ds seq', 'Rhodes-high', 'ds', 'syth bass dr', 'agogo', 'synth-b 2', 'synth-b 3', 'synth-b 1', 'FMelp-accomp', 'synth-sub']","[0.15840477077897874, 0.09746552366753634, 0.29034662691017515, 0.9073797987327619, 0.02795378307864331, 0.2424524785687663, 0.026462914647782332, 0.0, 0.005963473723443906, 0.0, 0.003168095415579575, 0.17089079388743944, 0.3354453969437197, 0.015095042862467387]",['synth-b 3']
90,jazz_audio20,iteration2,"['Rhodes-low', 'el-b', 'el-g', 'synth sub', 'ds seq', 'Rhodes-high', 'ds', 'syth bass dr', 'agogo', 'synth-b 2', 'synth-b 1', 'FMelp-accomp', 'synth-sub']","[0.15914622729825875, 0.09792173750234039, 0.29170567309492607, 0.9069462647444299, 0.028084628346751545, 0.2435873431941584, 0.026774012357236473, 0.0, 0.00599138738064033, 0.0, 0.17169069462647443, 0.33701554016101853, 0.015165699307245834]",['Rhodes-high']
