,Audio file name,Iterations,Tracks,Correlations,Tracks removed
22,pop_audio4,iteration2,"['Chorus', 'Strings', 'Bass #2']","[0.695, 0.248, 0.282]",['Chorus']
23,pop_audio4,iteration3,"['Strings', 'Bass #2']","[0.954, 0.563]",['Strings']
24,pop_audio5,initial iteration,"['DRUMS', 'TOMS', 'HARMONY', 'ACCORDIAN', 'STRINGS', 'HARMONICA', 'STEEL DRUMS', 'BASS', 'LEAD']","[-0.148, 0.116, 0.782, 0.236, 0.336, 0.117, -0.017, -0.107, 0.28]",['HARMONY']
25,pop_audio5,iteration1,"['DRUMS', 'TOMS', 'ACCORDIAN', 'STRINGS', 'HARMONICA', 'STEEL DRUMS', 'BASS', 'LEAD']","[-0.187, 0.064, 0.239, 0.512, 0.085, -0.08, -0.02, 0.265]",['STRINGS']
26,pop_audio5,iteration2,"['DRUMS', 'TOMS', 'ACCORDIAN', 'HARMONICA', 'STEEL DRUMS', 'BASS', 'LEAD']","[-0.119, nan, 0.269, 0.044, 0.285, 0.153, 0.927]",['LEAD']
27,pop_audio5,iteration3,"['DRUMS', 'TOMS', 'ACCORDIAN', 'HARMONICA', 'STEEL DRUMS', 'BASS']","[-0.272, nan, 0.369, 0.54, 0.389, 0.156]",['HARMONICA']
28,pop_audio15,initial iteration,"['Sawer #3 (MIDI)', 'Stairs (MIDI)', 'Sawer (MIDI)', 'Keys (MIDI)', 'Absynth 5 (MIDI)', 'Sawer #2 (MIDI)', 'Keys #2 (MIDI)', 'BooBass (MIDI)']","[0.403, 0.078, -0.101, 0.155, -0.264, 1.0, -0.041, -0.08]",['Sawer #2 (MIDI)']
29,pop_audio15,iteration1,"['Sawer #3 (MIDI)', 'Stairs (MIDI)', 'Sawer (MIDI)', 'Keys (MIDI)', 'Absynth 5 (MIDI)', 'Keys #2 (MIDI)', 'BooBass (MIDI)']","[0.403, 0.078, nan, 0.152, -0.264, -0.041, -0.08]",['Sawer #3 (MIDI)']
30,pop_audio15,iteration2,"['Stairs (MIDI)', 'Sawer (MIDI)', 'Keys (MIDI)', 'Absynth 5 (MIDI)', 'Keys #2 (MIDI)', 'BooBass (MIDI)']","[0.297, nan, 0.13, -0.26, -0.113, -0.245]",['Stairs (MIDI)']
31,pop_audio15,iteration3,"['Sawer (MIDI)', 'Keys (MIDI)', 'Absynth 5 (MIDI)', 'Keys #2 (MIDI)', 'BooBass (MIDI)']","[nan, 0.146, -0.26, -0.069, -0.442]",['Keys (MIDI)']
32,pop_audio14,initial iteration,"['2 Electric', '5 Bass', '13 Pizz', '6 Orchestra Hit', '1 Guitar', '3 Strings', '9 Sawtooth', '4 Bell', '11 Pad', '8 Notes', '10 Drums', '12 Chorus']","[0.183, -0.308, -0.136, -0.556, 0.141, 0.106, -0.037, 0.005, -0.043, 0.063, -0.999, 0.022]",['2 Electric']
33,pop_audio14,iteration1,"['5 Bass', '13 Pizz', '6 Orchestra Hit', '1 Guitar', '3 Strings', '9 Sawtooth', '4 Bell', '11 Pad', '8 Notes', '10 Drums', '12 Chorus']","[-0.301, -0.136, -0.329, 0.127, 0.091, -0.043, 0.002, -0.052, 0.058, -0.999, 0.027]",['1 Guitar']
34,pop_audio14,iteration2,"['5 Bass', '13 Pizz', '6 Orchestra Hit', '3 Strings', '9 Sawtooth', '4 Bell', '11 Pad', '8 Notes', '10 Drums', '12 Chorus']","[-0.296, -0.136, -0.052, 0.062, -0.075, -0.0, -0.036, 0.055, -0.999, 0.04]",['3 Strings']
35,pop_audio14,iteration3,"['5 Bass', '13 Pizz', '6 Orchestra Hit', '9 Sawtooth', '4 Bell', '11 Pad', '8 Notes', '10 Drums', '12 Chorus']","[-0.261, -0.136, -0.083, -0.098, 0.014, -0.116, 0.026, -0.999, 0.072]",['12 Chorus']
36,pop_audio16,initial iteration,"['Whistle', 'Strings', 'Melody', 'Bass', 'Chords', 'Sax', 'Background Vocals']","[0.968, -0.647, 0.309, 0.031, 0.015, -0.482, 0.218]",['Whistle']
37,pop_audio16,iteration1,"['Strings', 'Melody', 'Bass', 'Chords', 'Sax', 'Background Vocals']","[-0.642, 0.398, -0.087, 0.048, -0.493, 0.259]",['Melody']
38,pop_audio16,iteration2,"['Strings', 'Bass', 'Chords', 'Sax', 'Background Vocals']","[-0.264, 0.594, -0.113, -0.23, 0.495]",['Bass']
39,pop_audio16,iteration3,"['Strings', 'Chords', 'Sax', 'Background Vocals']","[-0.269, 0.031, -0.243, 0.744]",['Background Vocals']
40,pop_audio17,initial iteration,"['SynthBass G-040', 'Sweep G-96', 'Vocal G-092', 'Dist Gtr G-31', 'Analog Pad G-051', 'Overdrive Gtr G-30', 'Mute Gtr G-029', 'Overdrive G-030']","[-0.137, 0.825, 0.091, -0.066, -0.105, 0.733, -0.253, 0.281]",['Sweep G-96']
41,pop_audio17,iteration1,"['SynthBass G-040', 'Vocal G-092', 'Dist Gtr G-31', 'Analog Pad G-051', 'Overdrive Gtr G-30', 'Mute Gtr G-029', 'Overdrive G-030']","[-0.138, 0.095, -0.067, -0.104, 0.733, -0.274, 0.284]",['Overdrive Gtr G-30']
42,pop_audio17,iteration2,"['SynthBass G-040', 'Vocal G-092', 'Dist Gtr G-31', 'Analog Pad G-051', 'Mute Gtr G-029', 'Overdrive G-030']","[-0.202, 0.681, -0.064, -0.268, -0.307, 0.294]",['Vocal G-092']
43,pop_audio17,iteration3,"['SynthBass G-040', 'Dist Gtr G-31', 'Analog Pad G-051', 'Mute Gtr G-029', 'Overdrive G-030']","[-0.078, -0.064, -0.196, 0.049, -0.13]",['Mute Gtr G-029']
44,pop_audio13,initial iteration,"['Drums', 'Piano', 'Choir', 'Melody', 'Bass', 'Guitar', 'Saxophone']","[-0.525, 0.394, -0.416, 0.912, 0.308, 0.398, 0.038]",['Melody']
45,pop_audio13,iteration1,"['Drums', 'Piano', 'Choir', 'Bass', 'Guitar', 'Saxophone']","[0.668, 0.493, 0.169, 0.164, 0.435, 0.246]",['Drums']
46,pop_audio13,iteration2,"['Piano', 'Choir', 'Bass', 'Guitar', 'Saxophone']","[0.57, 0.008, 0.323, 0.606, 0.292]",['Guitar']
47,pop_audio13,iteration3,"['Piano', 'Choir', 'Bass', 'Saxophone']","[0.706, -0.014, 0.073, 0.29]",['Piano']
48,pop_audio12,initial iteration,"['Drums', 'Piano', 'Rock Organ', 'SynthBrass 1', 'Bass', 'VOICE', 'LEAD', 'Electric Piano1']","[-0.022, 0.107, 0.094, 0.412, -0.011, 0.846, 0.956, -0.069]",['LEAD']
49,pop_audio12,iteration1,"['Drums', 'Piano', 'Rock Organ', 'SynthBrass 1', 'Bass', 'VOICE', 'Electric Piano1']","[0.175, -0.0, 0.674, 0.708, 0.162, 0.262, -0.049]",['SynthBrass 1']
50,pop_audio12,iteration2,"['Drums', 'Piano', 'Rock Organ', 'Bass', 'VOICE', 'Electric Piano1']","[-0.155, -0.0, 0.724, -0.064, 0.346, -0.049]",['Rock Organ']
51,pop_audio12,iteration3,"['Drums', 'Piano', 'Bass', 'VOICE', 'Electric Piano1']","[0.11, 0.208, 0.344, 0.388, -0.078]",['VOICE']
52,pop_audio38,initial iteration,"['Drums', 'Piano', 'Bells', 'Pizacatto', 'Bells Delay', 'Strings', 'Melody', 'Bass']","[nan, 0.78, -1.0, 0.405, nan, 0.318, 0.673, 0.122]",['Piano']
53,pop_audio38,iteration1,"['Drums', 'Bells', 'Pizacatto', 'Bells Delay', 'Strings', 'Melody', 'Bass']","[nan, -0.38, 0.452, -0.998, 0.621, 0.836, -0.058]",['Melody']
54,pop_audio38,iteration2,"['Drums', 'Bells', 'Pizacatto', 'Bells Delay', 'Strings', 'Bass']","[nan, -0.387, 0.895, -0.995, 0.88, 0.036]",['Pizacatto']
55,pop_audio38,iteration3,"['Drums', 'Bells', 'Bells Delay', 'Strings', 'Bass']","[nan, -0.395, -0.994, 0.907, 0.063]",['Strings']
56,pop_audio10,initial iteration,"['Picked Bass', 'Piano Bass', 'Lead Piano', 'Brass Section', 'Voice Choir', 'Young Thug', 'Camila Cabello', 'Choir Strings', 'Trumpet']","[0.08, -0.152, -0.009, 0.737, -0.173, 0.598, 0.17, 0.302, 0.428]",['Brass Section']
57,pop_audio10,iteration1,"['Picked Bass', 'Piano Bass', 'Lead Piano', 'Voice Choir', 'Young Thug', 'Camila Cabello', 'Choir Strings', 'Trumpet']","[0.079, -0.154, -0.01, -0.313, 0.598, 0.158, 0.302, 0.428]",['Young Thug']
58,pop_audio10,iteration2,"['Picked Bass', 'Piano Bass', 'Lead Piano', 'Voice Choir', 'Camila Cabello', 'Choir Strings', 'Trumpet']","[0.074, -0.139, 0.104, -0.313, 0.159, 0.302, 0.428]",['Trumpet']
59,pop_audio10,iteration3,"['Picked Bass', 'Piano Bass', 'Lead Piano', 'Voice Choir', 'Camila Cabello', 'Choir Strings']","[0.071, -0.146, 0.117, -0.313, 0.154, 0.313]",['Choir Strings']
60,pop_audio11,initial iteration,"['Piano', 'Distorted Guitar', 'Harmony Voice', 'Bass Guitar', 'Low Background Vox ', 'High Rhythm Melody', 'Strings', '2nd Lead Vox', 'Low Rhythm Melody ', '2nd Rhythm Melody', 'High Background Vox', 'Lead Guitar', 'Rhythm Guitar', 'Lead Vox']","[0.509, 0.241, 0.607, -0.139, -0.027, 0.366, 0.653, -0.197, 0.237, 0.047, -0.005, 0.128, 0.045, 0.299]",['Strings']
61,pop_audio11,iteration1,"['Piano', 'Distorted Guitar', 'Harmony Voice', 'Bass Guitar', 'Low Background Vox ', 'High Rhythm Melody', '2nd Lead Vox', 'Low Rhythm Melody ', '2nd Rhythm Melody', 'High Background Vox', 'Lead Guitar', 'Rhythm Guitar', 'Lead Vox']","[0.431, 0.259, 0.612, 0.075, 0.07, 0.115, 0.161, 0.288, -0.004, 0.092, 0.203, 0.041, 0.431]",['Harmony Voice']
62,pop_audio11,iteration2,"['Piano', 'Distorted Guitar', 'Bass Guitar', 'Low Background Vox ', 'High Rhythm Melody', '2nd Lead Vox', 'Low Rhythm Melody ', '2nd Rhythm Melody', 'High Background Vox', 'Lead Guitar', 'Rhythm Guitar', 'Lead Vox']","[0.428, 0.239, 0.208, 0.07, -0.113, 0.154, 0.131, -0.004, 0.092, 0.066, 0.039, 0.428]",['Piano']
63,pop_audio11,iteration3,"['Distorted Guitar', 'Bass Guitar', 'Low Background Vox ', 'High Rhythm Melody', '2nd Lead Vox', 'Low Rhythm Melody ', '2nd Rhythm Melody', 'High Background Vox', 'Lead Guitar', 'Rhythm Guitar', 'Lead Vox']","[0.239, 0.232, 0.07, -0.113, 0.154, 0.061, -0.004, 0.092, 0.066, 0.049, 0.471]",['Lead Vox']
64,pop_audio34,initial iteration,"['extra', 'Synth', 'Choir', 'Guitar Lead 2', 'Strings', 'Guitar Lead 1', 'Flute 1', 'Melody', 'Bass', 'Slow Strings', 'Picolo']","[0.848, -0.386, 0.743, 0.053, 0.678, 0.026, 0.842, 0.552, 0.063, 0.609, 0.883]",['Picolo']
65,pop_audio34,iteration1,"['extra', 'Synth', 'Choir', 'Guitar Lead 2', 'Strings', 'Guitar Lead 1', 'Flute 1', 'Melody', 'Bass', 'Slow Strings']","[0.823, -0.39, 0.78, 0.053, 0.652, 0.026, 0.78, 0.573, 0.054, 0.609]",['extra']
66,pop_audio34,iteration2,"['Synth', 'Choir', 'Guitar Lead 2', 'Strings', 'Guitar Lead 1', 'Flute 1', 'Melody', 'Bass', 'Slow Strings']","[-0.391, 0.776, 0.053, 0.652, 0.026, 0.78, 0.572, 0.055, 0.609]",['Flute 1']
67,pop_audio34,iteration3,"['Synth', 'Choir', 'Guitar Lead 2', 'Strings', 'Guitar Lead 1', 'Melody', 'Bass', 'Slow Strings']","[-0.358, 0.803, 0.053, 0.601, 0.026, 0.614, 0.077, 0.609]",['Choir']
68,pop_audio23,initial iteration,"['Piano', 'Flute', 'Melody', 'Bass', 'Guitar']","[0.487, 0.29, 0.344, 0.134, 0.41]",['Piano']
69,pop_audio23,iteration1,"['Flute', 'Melody', 'Bass', 'Guitar']","[0.262, 0.301, 0.113, 0.411]",['Guitar']
70,pop_audio23,iteration2,"['Flute', 'Melody', 'Bass']","[0.306, 0.275, 0.105]",['Flute']
71,pop_audio23,iteration3,"['Melody', 'Bass']","[0.833, -0.088]",['Melody']
72,pop_audio36,initial iteration,"['drums', 'vocals 2', 'strings', 'vocals 1', 'bass', 'orchestra 1']","[0.046, 0.867, 0.902, 0.89, 0.268, 0.838]",['strings']
73,pop_audio36,iteration1,"['drums', 'vocals 2', 'vocals 1', 'bass', 'orchestra 1']","[0.028, 0.87, 0.906, 0.31, 0.849]",['vocals 1']
74,pop_audio36,iteration2,"['drums', 'vocals 2', 'bass', 'orchestra 1']","[-0.034, 0.819, 0.248, 0.682]",['vocals 2']
75,pop_audio36,iteration3,"['drums', 'bass', 'orchestra 1']","[0.137, -0.121, 0.504]",['orchestra 1']
76,pop_audio26,initial iteration,"['Drums', 'Piano', 'Bass2', 'Strings4', 'Melody', 'Strings1', 'Strings3', 'Bass', 'Strings2', 'Guitar']","[0.227, 0.524, 0.023, 0.597, 0.532, 0.734, 0.126, 0.116, 0.749, 0.212]",['Strings2']
77,pop_audio26,iteration1,"['Drums', 'Piano', 'Bass2', 'Strings4', 'Melody', 'Strings1', 'Strings3', 'Bass', 'Guitar']","[0.211, 0.43, 0.02, 0.376, 0.475, 0.652, 0.2, 0.174, 0.22]",['Strings1']
78,pop_audio26,iteration2,"['Drums', 'Piano', 'Bass2', 'Strings4', 'Melody', 'Strings3', 'Bass', 'Guitar']","[0.211, 0.442, 0.02, 0.377, 0.477, 0.309, 0.174, 0.22]",['Melody']
79,pop_audio26,iteration3,"['Drums', 'Piano', 'Bass2', 'Strings4', 'Strings3', 'Bass', 'Guitar']","[0.318, 0.383, -0.168, 0.352, 0.366, 0.131, 0.201]",['Piano']
80,pop_audio27,initial iteration,"['Drums', 'Piano', 'Atmsosphere', 'Melody', 'Bass', 'Guitar']","[0.317, 0.854, 0.894, 0.718, 0.118, 0.659]",['Atmsosphere']
81,pop_audio27,iteration1,"['Drums', 'Piano', 'Melody', 'Bass', 'Guitar']","[-0.244, 0.846, 0.718, 0.111, 0.638]",['Piano']
82,pop_audio27,iteration2,"['Drums', 'Melody', 'Bass', 'Guitar']","[0.0, 0.649, -0.027, 0.398]",['Melody']
83,pop_audio27,iteration3,"['Bass', 'Guitar']","[0.163, 0.386]",['Guitar']
84,pop_audio19,initial iteration,"['Piano', 'Trommer overgang', 'Synth', 'Melodi', 'Synth 2', 'Synth 1', 'Fyll String', 'Gitar', 'Bass', 'Sang']","[-0.215, -0.999, 0.099, 0.215, 0.161, -0.013, 0.306, 0.053, -0.189, 0.375]",['Sang']
85,pop_audio19,iteration1,"['Piano', 'Trommer overgang', 'Synth', 'Melodi', 'Synth 2', 'Synth 1', 'Fyll String', 'Gitar', 'Bass']","[-0.168, -0.999, 0.089, 0.268, 0.225, 0.041, 0.307, 0.079, -0.18]",['Fyll String']
86,pop_audio19,iteration2,"['Piano', 'Trommer overgang', 'Synth', 'Melodi', 'Synth 2', 'Synth 1', 'Gitar', 'Bass']","[-0.176, -1.0, 0.086, 0.286, 0.222, 0.172, 0.063, -0.044]",['Melodi']
87,pop_audio19,iteration3,"['Piano', 'Trommer overgang', 'Synth', 'Synth 2', 'Synth 1', 'Gitar', 'Bass']","[-0.088, -1.0, 0.197, 0.281, 0.16, 0.138, -0.047]",['Synth 2']
88,pop_audio25,initial iteration,"['vocal 2', 'synth 3', 'synth 2', 'vocal 3', 'vocal 1', 'synth 1', 'bass']","[0.703, 0.662, -0.999, 0.64, 0.849, 0.152, 0.056]",['vocal 1']
89,pop_audio25,iteration1,"['vocal 2', 'synth 3', 'synth 2', 'vocal 3', 'synth 1', 'bass']","[0.499, 0.641, -1.0, 0.766, 0.23, 0.024]",['vocal 3']
90,pop_audio25,iteration2,"['vocal 2', 'synth 3', 'synth 2', 'synth 1', 'bass']","[0.717, 0.653, nan, 0.3, 0.013]",['vocal 2']
91,pop_audio25,iteration3,"['synth 3', 'synth 2', 'synth 1', 'bass']","[0.685, nan, 0.349, -0.02]",['synth 3']
92,pop_audio30,initial iteration,"['Piano   ', 'Strings ', 'Guitar  ', 'Bass    ', 'Trombone', 'Sax']","[0.08, -0.077, -0.134, 0.051, 0.23, 0.772]",['Sax']
93,pop_audio30,iteration1,"['Piano   ', 'Strings ', 'Guitar  ', 'Drums   ', 'Bass    ', 'Trombone']","[-0.067, -0.063, 0.186, nan, -0.07, 0.914]",['Trombone']
94,pop_audio30,iteration2,"['Piano   ', 'Strings ', 'Guitar  ', 'Drums   ', 'Bass    ']","[0.241, 0.256, 0.407, nan, -0.133]",['Guitar  ']
95,pop_audio30,iteration3,"['Piano   ', 'Strings ', 'Drums   ', 'Bass    ']","[0.561, 0.09, nan, -0.196]",['Piano   ']
96,pop_audio8,initial iteration,"['Piano', 'Flute', 'Pan Flute', 'Choir', 'New Age', 'Melody', 'String', 'Sting', 'Bass']","[-0.112, 0.425, -0.485, -0.193, 0.9, 0.32, 0.273, -0.022, -0.165]",['New Age']
97,pop_audio8,iteration1,"['Piano', 'Flute', 'Pan Flute', 'Choir', 'Melody', 'String', 'Sting', 'Bass']","[-0.112, 0.425, -0.485, -0.193, 0.32, 0.273, -0.022, -0.165]",['Flute']
98,pop_audio8,iteration2,"['Piano', 'O', 'Pan Flute', 'Choir', 'Melody', 'String', 'Sting', 'Bass']","[-0.09, nan, -0.263, -0.193, 0.46, 0.177, -0.022, -0.087]",['Melody']
99,pop_audio8,iteration3,"['Piano', 'O', 'Pan Flute', 'Choir', 'String', 'Sting', 'Bass']","[0.132, nan, -0.002, -0.032, -0.28, -0.151, -0.085]",['Piano']
100,pop_audio43,initial iteration,"['Piano', 'Intro Chime Synth', 'Strings', 'Bass', 'Guitar', 'Crystal Runs', 'Lead Vox']","[0.148, -0.052, 0.022, 0.074, -0.042, -0.614, 0.694]",['Lead Vox']
101,pop_audio43,iteration1,"['Piano', 'Intro Chime Synth', 'Strings', 'Bass', 'Guitar', 'Crystal Runs']","[0.148, -0.014, 0.346, 0.298, 0.249, -0.977]",['Strings']
102,pop_audio43,iteration2,"['Piano', 'Intro Chime Synth', 'Bass', 'Guitar', 'Crystal Runs']","[0.111, 0.144, 0.278, 0.188, -0.922]",['Bass']
103,pop_audio43,iteration3,"['Piano', 'Intro Chime Synth', 'Guitar', 'Crystal Runs']","[0.272, 0.771, 0.609, 0.776]",['Crystal Runs']
104,pop_audio9,initial iteration,"['piano track 7', 'piano track 6', 'piano track 4', 'MADONNA', 'piano track 5', 'Sequenciada Por:', 'piano track 1', 'fabriciaviana@zipmai', 'piano track 3', 'piano track 12', 'Fabrícia Viana', 'piano track 10', 'piano track 11', '(085) 232 5206', 'Beautiful Stranger', 'e-mail:', 'piano track 8', 'piano track 9', 'l.com.br']","[0.293, 0.316, 0.424, 0.072, -0.114, 0.041, 0.202, -0.003, -0.434, 0.038, 0.177, -0.608, -0.389, -0.218, 0.041, 0.068, -0.094, 0.409, 0.085]",['piano track 4']
105,pop_audio9,iteration1,"['piano track 7', 'piano track 6', 'MADONNA', 'piano track 5', 'Sequenciada Por:', 'piano track 1', 'fabriciaviana@zipmai', 'piano track 3', 'piano track 12', 'Fabrícia Viana', 'piano track 10', 'piano track 11', '(085) 232 5206', 'Beautiful Stranger', 'e-mail:', 'piano track 8', 'piano track 9', 'l.com.br']","[0.094, 0.179, 0.019, -0.102, 0.084, 0.096, 0.128, -0.412, 0.038, 0.084, -0.608, -0.389, 0.102, 0.096, 0.077, 0.141, 0.409, 0.045]",['piano track 9']
106,pop_audio9,iteration2,"['piano track 7', 'piano track 6', 'MADONNA', 'piano track 5', 'Sequenciada Por:', 'piano track 1', 'fabriciaviana@zipmai', 'piano track 3', 'piano track 12', 'Fabrícia Viana', 'piano track 10', 'piano track 11', '(085) 232 5206', 'Beautiful Stranger', 'e-mail:', 'piano track 8', 'l.com.br']","[0.051, 0.177, 0.249, -0.114, 0.103, 0.125, 0.148, -0.412, 0.195, 0.099, -0.198, 0.193, 0.151, 0.189, 0.129, 0.167, 0.044]",['MADONNA']
107,pop_audio9,iteration3,"['piano track 7', 'piano track 6', 'piano track 5', 'Sequenciada Por:', 'piano track 1', 'fabriciaviana@zipmai', 'piano track 3', 'piano track 12', 'Fabrícia Viana', 'piano track 10', 'piano track 11', '(085) 232 5206', 'Beautiful Stranger', 'e-mail:', 'piano track 8', 'l.com.br']","[0.051, 0.177, -0.114, -0.059, 0.125, 0.148, -0.412, 0.195, -0.247, -0.198, 0.193, 0.158, 0.16, 0.088, 0.167, 0.044]",['piano track 12']
108,pop_audio40,initial iteration,"['Piano', 'Guitar2', 'Guitar1', 'Choir', 'Strings', 'Piano2', 'Melody', 'Bass', 'Slap Bass']","[0.223, 0.403, -0.066, -0.03, 0.208, 0.315, 0.49, -0.256, 0.115]",['Melody']
109,pop_audio40,iteration1,"['Piano', 'Guitar2', 'Guitar1', 'Choir', 'Strings', 'Piano2', 'Bass', 'Slap Bass']","[0.843, 0.845, 0.251, 0.131, 0.446, 0.615, -0.097, 0.086]",['Guitar2']
110,pop_audio40,iteration2,"['Piano', 'Guitar1', 'Choir', 'Strings', 'Piano2', 'Bass', 'Slap Bass']","[0.796, 0.294, 0.133, 0.443, 0.601, -0.071, 0.092]",['Piano']
111,pop_audio40,iteration3,"['Guitar1', 'Choir', 'Strings', 'Piano2', 'Bass', 'Slap Bass']","[0.292, 0.972, 0.462, 0.6, -0.081, 0.101]",['Choir']
112,pop_audio45,initial iteration,"['Piano', 'Background Voices', 'Guitar2', 'Percussion2', 'pads', 'piano track 0', 'Aaron', 'Calliope leads', 'Bass', 'Cello', 'Guitar', 'Aaron2']","[0.458, 0.542, 0.588, -0.369, -0.075, 0.174, 0.629, -0.163, 0.092, -0.056, 0.185, 0.53]",['Aaron']
113,pop_audio45,iteration1,"['Piano', 'Background Voices', 'Guitar2', 'Percussion2', 'pads', 'piano track 0', 'Calliope leads', 'Bass', 'Cello', 'Guitar', 'Aaron2']","[0.493, 0.58, 0.468, -0.406, -0.201, 0.572, -0.306, 0.138, -0.07, 0.365, 0.096]",['Background Voices']
114,pop_audio45,iteration2,"['Piano', 'Guitar2', 'Percussion2', 'pads', 'piano track 0', 'Calliope leads', 'Bass', 'Cello', 'Guitar', 'Aaron2']","[0.493, 0.381, -0.406, -0.169, 0.572, -0.306, 0.127, -0.067, 0.441, 0.061]",['piano track 0']
115,pop_audio45,iteration3,"['Piano', 'Guitar2', 'Percussion2', 'pads', 'Calliope leads', 'Bass', 'Cello', 'Guitar', 'Aaron2']","[0.507, 0.381, -0.406, -0.169, -0.306, 0.127, -0.067, 0.441, 0.04]",['Piano']
